[2025-01-31T11:28:55.898+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:05:00
[2025-01-31T11:28:55.898+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:00:00
[2025-01-31T11:28:55.899+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 11:55:00
[2025-01-31T11:28:55.900+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 11:50:00
[2025-01-31T11:28:55.901+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 11:45:00
[2025-01-31T11:28:55.902+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 11:40:00
[2025-01-31T11:28:55.903+0000] {subprocess.py:93} INFO - INFO:__main__:Fetching data for symbol: GOOGL
[2025-01-31T11:28:56.538+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 19:55:00
[2025-01-31T11:28:56.539+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 19:50:00
[2025-01-31T11:28:56.539+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 19:45:00
[2025-01-31T11:28:56.541+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 19:40:00
[2025-01-31T11:28:56.543+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 19:35:00
[2025-01-31T11:28:56.544+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 19:30:00
